kkst1369621662;Debut Eric Coomer Solo EP;The first solo EP by Eric Coomer of the band KNAPSACKHEROES! Produced by Andrew Osenga in Nashville. Funded with your help.;1500;debut-eric-coomer-solo-ep;;US;USD;1338530580;1338530580;1334725623;1336123395;28;1
kkst1607082871;Wingz Hybrid-Keyboard with Android Apps;First and ONLY keyboard with an App Store, Touch-keyboard hybrid;;;;;;;;;;;
Wingz board with Android Apps;texting;drawing;email;eInk;"ergo\"";54000;wingz-smartkeyboard-android-with-multi-touch-displ;;US;USD;1338533288;1338533288;1332687132
kkst1951655353;Stage HANDS: A Gallery Show in San Diego;A Gallery show featuring Paintings, Sculpture, Photography and installation art from the unsung heroes of San Diego Theater.;1000;stage-hands-a-gallery-show-in-san-diego;;US;USD;1338533940;1338533940;1334746761;1335989584;37;1
kkst893798137;Educational colorimeter kit;Kit for making a programmable colorimeter for analytical chemistry and biochemistry labs & activities. Arduino compatible.;8000;educational-colorimeter-kit;;US;USD;1338533940;1338533940;1328826481;1335383170;129;1
kkst1693005978;A Standard Information Sharing Label;Graphic design of a Standard Information Sharing Label, showing in clear, consistent terms how websites use the data you give them.;12500;a-standard-information-sharing-label;;US;USD;1338533940;1338533940;1320885378;1335248301;99;0
kkst554823004;APEX;"\"A group of friends plan on taking a road trip out of LA until some  things  gets in their way.\"";5000;apex-0;;US;USD;1338533940;1338533940;1336179223;1337138608;103;1
kkst1212515679;"30 Weeks of Art; or, 213 Days of Manic Creativity";Thirty weeks of art, 213 days, producing a high quality piece each week from crowdfunded and crowdsourced ideas.;20000;30-weeks-of-art-or-213-days-of-manic-creativity;;US;USD;1338533940;1338533940;1334814713;1334859271;1;0
kkst1046749887;Untold Memories: Your world is a lie.;"A scientist mad with grief; a mother trying to escape guilt; a little girl's worst nightmare; a mistake with unforeseen consequences.";1500;untold-memories-your-world-is-a-lie;;US;USD;1338533940;1338533940;1335033305;1335847315;85;1
kkst1516763886;New Fire, the Aztec-inspired RPG;A tabletop fantasy game inspired by the mythology of the Aztecs, the Maya, and the other civilizations of Precolumbian Mesoamerica.;3000;new-fire-the-aztec-inspired-rpg;;US;USD;1338534046;1338534046;1330796002;1335942046;315;1
kkst1615630597;"\"David Reynolds  In Full Uniform  music video on Memorial Day\"";"\"I'm releasing a music video for my new song  In Full Uniform  on Memorial Day. Please help me hit my goal and make an amazing video!\"";3500;david-reynolds-in-full-uniform-music-video-on-memo;;US;USD;1338537540;1338537540;1335830835;1336585774;53;0
kkst1277402340;Launch Michael Somerville's comedy CD Handsomely Disheveled;Be part of launching this rapidly rising standup's comedy CD and get multiple benefits in the process!;3000;launch-michael-somervilles-comedy-cd-handsomely-di;;US;USD;1338538320;1338538320;1335857856;1336035111;45;1
kkst739388810;The Pacifist Library;A mobile pacifist library constructed from discarded and recycled materials offering a peaceful refuge around New York City;5500;the-pacifist-library;;US;USD;1338539863;1338539863;1333979295;1335947863;29;0
kkst1351505541;Solar & Wind Outdoor Amphitheater on Kauai;Our band izness is creating the ultimate outdoor concert space in HI, solar/wind powered, organic gardens, and with composting toilets.;13000;solar-and-wind-outdoor-amphitheater-on-kauai;;US;USD;1338541860;1338541860;1334224641;1335485512;4;0
kkst14486242;Picture Atlantic Records LP 2: Digital Tension;Preorder Picture Atlantic's new full length album! Join them as they create not only the music, but all the album art as well!;2000;picture-atlantic-records-lp-2-digital-tension;;US;USD;1338543889;1338543923;1334916896;1335951889;75;1
kkst133765253;Jacket Hammer Art;Jacket Hammer Art is creating art using weapons and paint.;5000;jacket-hammer-art;;US;USD;1338549123;1338549124;1332070817;1333365123;0;0
kkst2095122369;Brown Sugah Bash Arts Explosion;Brown Sugah Bash is an annual woman-centric arts exhibition showcasing local independent LGBT artists and artisans of color.;2000;brown-sugah-bash-arts-explosion;;US;USD;1338550955;1338550955;1333499958;1335958955;19;0
kkst914947656;The Reality of life A voice from behind bars poem collection;A collection of poems about Motivation,Love,inspiration,hope and Faith;2500;the-reality-of-life-a-voice-from-behind-bars-poem;;US;USD;1338553560;1338553560;1332422787;1335832859;1;0
kkst1390264839;Sweetheart Roland;Sweetheart Roland is a Grimm's tale of magic, jealousy & murder.;6000;sweetheart-roland;;US;USD;1338553980;1338553980;1331747486;1333369980;28;1
kkst1183258718;Dean Phelps Is Picking the Faith;A 15-track CD bringing together my love of hymns and gospel music with my love of Travis-style thumbpicking guitar.;2400;dean-phelps-is-picking-the-faith;;US;USD;1338555747;1338555749;1335061920;1336136547;45;1
kkst647483346;Evil Zombies from Andromeda;"\"An  old school  top-down shooter with an 8-bit feeling";proving that a high quality;"fun game can be created on a shoe-string budget.\"";2500;evil-zombies-from-andromeda;;US;USD;1338556123;1338556123;1334665647;1335964123
kkst333396166;DEAD BODY;A film about how a few dead bodies can ruin a good night.;12000;dead-body;;US;USD;1338559804;1338559804;1334335992;1335535804;33;0
kkst399736759;SILK;SILK will be directed by Catherine Dent for the AFI Women's Directing Program this summer (June 2012);25000;silk;;US;USD;1338561060;1338561060;1333842088;1335462151;285;1
kkst1860142878;Coat of Arms by The StoneThrowers;Retro hard rock power chords meets indie pop songwriting!;800;coat-of-arms-by-the-stonethrowers;;US;USD;1338563880;1338563880;1335457123;1336574222;24;1
kkst2043799775;Bruise;A story about a single incident of police brutality told from both sides. Inspired by the deaths of Oscar Grant and Sean Bell.;18000;bruise;;US;USD;1338565244;1338565244;1335152479;1335973244;257;0
kkst436302298;Punk Island 2k12;Sunday 6/24 7 stages of music take over Governors Island! Curated in collaboration by MMNY, ABC No Rio & NYC's finest punk bookers!;5000;punk-island-2k12;;US;USD;1338566400;1338566419;1334007110;1335459422;7;0
kkst1992631741;Viceroy;"Viceroy  follows two half-brothers who have recently come into each other's lives to unearth the secrets of their late father.\"";5500;viceroy;;US;USD;1338566400;1338566419;1335927015;1336429681;64;0
kkst593193283;Ego Likeness: Dragonfly re-release;Ego Likeness: Dragonfly re-release;2000;ego-likeness-dragonfly-re-release;;US;USD;1338566400;1338566419;1335027840;1336005659;164;1
kkst2117331757;Charlie & His Imaginary Friend;Discover the world as seen through the eyes of Charlie and his friend, Pal, as they transform everyday tasks into boundless adventures.;7000;charlie-and-his-imaginary-friend;;US;USD;1338566483;1338566483;1327103857;1334678483;181;1
kkst960617814;East WillyB: Full Season Production - 50K in 50 Days!;East WillyB is revolutionizing social television by creating a new American Latino sitcom, built and distributed via social media!;50000;east-willyb-full-season-production-50k-in-50-days;;US;USD;1338566648;1338566648;1330982360;1334246648;557;0
kkst84217055;Melodeego's F@#!< Fossil Fuels Tour;Bike powered sound system + Veggie Van + Music from the revolution + YOU = Melodeego's F@#!< FOSSIL FUELS tour. Powered by the people!;36043;melodeegos-f-fossil-fuels-tour;;US;USD;1338566758;1338566758;1335200271;1335974758;116;0
kkst1037344973;Uktena;A free role playing game for the PC with a story based on the Native American cultures of prehistoric southeastern North America.;10000;uktena;;US;USD;1338566763;1338566763;1335114551;1335974763;31;0
kkst605858216;To My Daughter: Stuff I've Learned While Playing Outside;An open, illustrated letter to my 30 year old daughter. If you’ve played;;;;;;;;;;;
outside;and gotten sweaty and dirty;"this speaks to you too.\"";2500;to-my-daughter-stuff-ive-learned-while-playing-out;;US;USD;1338568941;1338568941;1334169666;1334680941;8;0
kkst493663980;Britt Rock Camp;Britt Rock Camp is dedicated to creating opportunities for young people to engage with music in a collaborative environment.;3000;britt-rock-camp;;US;USD;1338569776;1338569776;1332458237;1334681776;15;0
kkst541669702;S.O.S Album, and Tour;Were the Fitted Cap Gang a hip-hop group trying to film our2major tours with Plies, Drake, and Young Jeezy, and release our S.O.S album;30000;sos-album-and-tour;;US;USD;1338569790;1338569792;1335848171;1335977790;1;0
kkst385674197;Walking;About the dangers of sitting and the multi-functional benefits of walking especially for getting somewhere..;1700;walking;;US;USD;1338570217;1338570217;1333648469;1335978217;2;0
kkst912824690;Me Equals You Tour 2012;The band Me Equals You is touring in the summer of 2012 and trying to raise funds to be able to travel to Florida and back.;1500;me-equals-you-tour-2012;;US;USD;1338570438;1338570438;1321728032;1335978438;7;0
kkst679364877;This Part of the Sky;This Part of the Sky is a book based on my journal reflections while putting up a building for a village in Liberia, West Africa.;3500;this-part-of-the-sky;;US;USD;1338572976;1338572978;1334346927;1335980976;59;1
kkst84584695;And We Were Young;An animated oral history of American soldiers in the last days of World War One.;30000;and-we-were-young;;US;USD;1338574794;1338574794;1332354610;1335809994;404;1
kkst419717265;Storybricks, the storytelling online RPG;Storybricks is the toolset that allows users to tell stories in a computer RPG and share them with friends.;250000;storybricks-the-mmorpg-storytelling-toolset;;US;USD;1338576598;1338576598;1335391820;1335898198;409;0
kkst1688524873;"\"My book:   Laid Bare My Soul";"\"Sheila J. writes a paper on,  The Unexamined Life is Not Worth Living";"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"\"   never susecting the words would haunt her for 20 years.\"";24000;my-book-laid-bare-my-soul;;US;USD;1338576775;1338576775;1332352964;1335984775;4
kkst806309178;There & Back: A Photo Journal (Canceled);I want to travel back to my country, Bosnia, and create a photo journal of the wonders of what used to be.;15000;there-and-back-a-photo-journal;;US;USD;1338577307;1334700871;1333052870;1333393307;0;0
kkst135256010;"\"World of Wyck  Touring Stunt Show";I'm looking to raise funds for new props and a tour vehicle to make my show as amazing as i can for all my fans. =D Thank You All!;4000;trying-to-fund-and-start-a-new-show-and-get-a-tour;;US;USD;1338577774;1338577776;1333215888;1333393774;20;0
kkst976897960;Feature Film That's Fully Finished Needs Marketing;Help us get known! Your funds will pay for festival submissions, advertise on facebook, and help build a website.;500;logos-feature-film-marketing-festivals-and-promoti;;US;USD;1338578502;1338578505;1337125354;1337282502;2;0
kkst1001904397;"\"Mary Bue creates her 4.5th record  Apple in the Ocean";This collection of songs has been incubating for over five years and is screaming to be released into the universe!;3300;mary-bue-creates-her-45th-record-apple-in-the-ocea;;US;USD;1338578850;1338578850;1327377471;1334690850;104;1
kkst986886810;Lestat - Midnight Toll Video;"\"Lestat is filming their first video, and they need your help! From their release, Arisen,  Midnight Toll . Hear it at lestatmusic.com.\"";750;lestat-midnight-toll-video;;US;USD;1338579789;1338579791;1335875351;1335987789;27;1
kkst1727828333;Elise Lieberth - Sophomore Album;I've spent the last 2 years writing song after song - it's time to get back in the studio & record an album & video - will you help me?;3000;elise-lieberth-sophomore-album;;US;USD;1338582151;1338582151;1335298267;1335990151;25;0
kkst293264509;Stravinsky's Rite of Spring for Viola and Piano;After 10 years of working and a successful premiere, I am finally ready to record my arrangement of this epic masterpiece and more!;6500;stravinskys-rite-of-spring-for-viola-and-piano;;US;USD;1338582258;1338582259;1335216463;1335990258;25;0
kkst799344784;Artists Jason Sobol and Bukshot -TMNT art print;let's create an art print featuring the Ninja Turtles for the Denver Comic Con in June!;150;artists-jason-sobol-and-bukshot-tmnt-art-print;;US;USD;1338582414;1338582414;1335463089;1335990414;18;1
